No,year,month,day,hour,PM2.5,PM10,CO,TEMP,PRES,DEWP,WSPM,monthno
377,2013,3,16,16,165,212,2299,12.9,1015.1,1.5,1.9,3
378,2013,3,16,17,185,204,2700,12.4,1014.8,1.7,2.1,3
379,2013,3,16,18,216,217,2899,12,1014.2,2.2,2.4,3
380,2013,3,16,19,188,217,2600,10.8,1014.7,2.6,1.2,3
381,2013,3,16,20,197,223,2200,10,1014.6,2.1,1.6,3
382,2013,3,16,21,228,242,2100,9.2,1014.1,1.8,2.7,3
383,2013,3,16,22,242,204,2100,8.3,1013.4,2.1,1.8,3
384,2013,3,16,23,210,204,1800,7.8,1012.6,2,1.5,3
385,2013,3,17,0,166,192,1500,7.2,1012.2,2.1,1.5,3
386,2013,3,17,1,162,194,1700,6.5,1011.2,1.8,1.3,3
387,2013,3,17,2,176,211,2100,5.6,1009.8,2.2,1,3
388,2013,3,17,3,217,219,2500,6.8,1008.8,2.3,1.4,3
389,2013,3,17,4,183,195,2299,5.9,1007.9,2.2,0.6,3
390,2013,3,17,5,180,188,2000,5.3,1007.5,2.5,0.7,3
391,2013,3,17,6,184,223,2200,4.2,1006,1.9,0.6,3
392,2013,3,17,7,206,210,2200,5.6,1005.8,2.1,0.6,3
393,2013,3,17,8,206,237,2700,7.6,1005.3,2.1,0.6,3
394,2013,3,17,9,257,259,2899,9.3,1004.7,2.4,0.7,3
395,2013,3,17,10,267,283,3100,10.6,1003.6,2.7,0.8,3
396,2013,3,17,11,293,321,3399,12.9,1001.9,3,1.4,3
397,2013,3,17,12,322,326,3000,14.4,1000.1,2.9,1.2,3
398,2013,3,17,13,294,347,2799,15.1,998.7,3.2,2.1,3
399,2013,3,17,14,332,372,2700,15.9,997.5,3.7,1.5,3
400,2013,3,17,15,352,392,2600,15.5,996.6,3.9,1.8,3
401,2013,3,17,16,362,383,2299,15.3,996.2,4,0.9,3
402,2013,3,17,17,356,369,2200,14.1,996.1,4.9,0.9,3
403,2013,3,17,18,344,367,2200,12,996.1,4.5,0.9,3
404,2013,3,17,19,357,395,2500,9.3,996.1,4.7,0,3
405,2013,3,17,20,364,390,2799,11.5,996.3,4.7,1.7,3
406,2013,3,17,21,392,442,2899,10.9,996.2,3.9,1.9,3
407,2013,3,17,22,423,462,3299,10,995.9,4.1,1.5,3
408,2013,3,17,23,434,455,3500,8.7,996,3.7,1.9,3
409,2013,3,18,0,450,494,4099,9,995.9,2.8,1.8,3
410,2013,3,18,1,463,476,3799,8.8,996.3,-1.1,1.1,3
411,2013,3,18,2,308,476,2100,10.9,996.2,-7.4,2.3,3
412,2013,3,18,3,36,122,300,11.4,996.4,-10.2,4.7,3
413,2013,3,18,4,30,153,400,10.5,997.1,-7.7,3.6,3
414,2013,3,18,5,20,112,300,8.6,999.8,-8,4.4,3
415,2013,3,18,6,14,185,300,7,1001.4,-9,3.4,3
416,2013,3,18,7,13,68,400,6.2,1002.4,-12.4,6.5,3
417,2013,3,18,8,3,6,400,6.5,1003.2,-16.9,4.8,3
418,2013,3,18,9,3,7,400,8.7,1003.5,-13.7,6.2,3
419,2013,3,18,10,13,6,400,9.4,1004.7,-17.7,3.8,3
420,2013,3,18,11,6,6,400,10.5,1004.2,-15.9,4.4,3
421,2013,3,18,12,8,6,600,11.7,1003.6,-15.9,2.4,3
422,2013,3,18,13,12,6,400,11.9,1002.1,-16.7,3.2,3
423,2013,3,18,14,12,6,400,12,1000.9,-16.6,1.9,3
424,2013,3,18,15,14,6,400,11.5,1000.4,-12.1,1.7,3
425,2013,3,18,16,15,6,500,10.7,1000,-12.7,3.9,3
426,2013,3,18,17,3,9,500,9.7,1000.4,-12.9,4.4,3
427,2013,3,18,18,28,71,500,7.2,1001.3,-2.5,4.1,3
428,2013,3,18,19,78,285,1100,5.4,1002.9,-3.4,7,3
429,2013,3,18,20,55,133,800,4.4,1003.7,-3.6,4.7,3
430,2013,3,18,21,38,76,700,3.7,1004,-4,2.9,3
431,2013,3,18,22,37,59,800,2.9,1004,-4.1,2,3
432,2013,3,18,23,37,59,800,2.6,1004.9,-4,2.1,3
433,2013,3,19,0,31,46,1000,2.5,1005.5,-4.5,1.9,3
434,2013,3,19,1,30,46,800,2,1006,-4.5,2.7,3
435,2013,3,19,2,31,42,800,1.2,1005.4,-4.5,1.7,3
436,2013,3,19,3,33,41,NA,0.8,1005.8,-3,1.5,3
437,2013,3,19,4,31,35,NA,0.1,1005.4,-3.5,1.4,3
438,2013,3,19,5,29,31,NA,0.1,1005.4,-3.8,1.3,3
439,2013,3,19,6,32,39,NA,0.4,1006.6,-2.8,1.1,3
440,2013,3,19,7,30,36,NA,1.6,1007,-2.4,1.7,3
441,2013,3,19,8,34,56,NA,3,1007.4,-2.9,2.7,3
442,2013,3,19,9,38,57,NA,2.6,1008.2,-3.5,2.9,3
443,2013,3,19,10,51,66,700,3,1008,-2.9,1.9,3
444,2013,3,19,11,59,63,700,3.2,1007.9,-0.3,1.4,3
445,2013,3,19,12,60,63,700,3.5,1007.4,-0.2,2.1,3
446,2013,3,19,13,45,61,700,4,1007.3,0,2.9,3
447,2013,3,19,14,50,58,700,4.8,1007.4,0,2.3,3
448,2013,3,19,15,52,57,600,4.4,1008.2,0.2,2.1,3
449,2013,3,19,16,45,49,600,3.5,1009.3,1.7,1.7,3
450,2013,3,19,17,38,39,600,2.8,1009.8,1.8,2.5,3
451,2013,3,19,18,28,28,700,2.3,1011.4,1.6,1.8,3
452,2013,3,19,19,30,30,900,1.7,1013.2,1,2.3,3
453,2013,3,19,20,38,24,800,0.9,1013.9,0.5,1.6,3
454,2013,3,19,21,39,50,1200,0.9,1014.9,0.5,1.5,3
455,2013,3,19,22,65,81,1200,0.4,1015.6,0.1,1.4,3
456,2013,3,19,23,65,81,900,-0.1,1016.4,-0.5,1.6,3
457,2013,3,20,0,68,78,800,-0.3,1017.4,-0.6,0,3
458,2013,3,20,1,47,47,800,-1.2,1018.1,-1.5,1.2,3
459,2013,3,20,2,40,42,1100,-1.2,1018.5,-1.3,0,3
460,2013,3,20,3,52,42,1100,-1.1,1018.7,-1.2,1.2,3
461,2013,3,20,4,52,35,1000,-2.1,1019,-2.4,1.6,3
462,2013,3,20,5,31,27,1000,-4.3,1019.4,-4.7,1.2,3
463,2013,3,20,6,23,6,700,-5.7,1019.6,-6,0,3
464,2013,3,20,7,27,6,1000,-2.3,1020.2,-2.3,0.1,3
465,2013,3,20,8,39,51,1300,-0.1,1020.7,-1.1,1.7,3
466,2013,3,20,9,42,23,1300,1.9,1021,-2.1,2.3,3
467,2013,3,20,10,24,30,1200,2.6,1020.4,-4,3,3
468,2013,3,20,11,40,9,900,3.1,1019.4,-3.3,1.7,3
469,2013,3,20,12,27,6,600,3.8,1018.8,-5.2,2.4,3
470,2013,3,20,13,33,68,1000,4.7,1017.7,-3.6,2.1,3
471,2013,3,20,14,51,27,800,5.4,1016.6,-3.4,3.8,3
472,2013,3,20,15,30,32,700,5.4,1015.5,-4.2,3.2,3
473,2013,3,20,16,37,48,700,5.4,1015.1,-3.2,4,3
474,2013,3,20,17,41,46,700,4.4,1014.5,-2.3,3.4,3
475,2013,3,20,18,59,63,700,3.8,1014.2,-2.4,3.4,3
476,2013,3,20,19,78,81,800,3.4,1014.2,-2.4,3.9,3
477,2013,3,20,20,69,89,900,3.1,1013.8,-2.4,2.9,3
478,2013,3,20,21,77,89,1000,2.8,1013.6,-2.5,2.2,3
479,2013,3,20,22,81,96,1000,2.8,1012.7,-2.7,2.2,3
480,2013,3,20,23,106,106,1000,2.2,1011.8,-2.9,1.9,3
481,2013,3,21,0,92,108,1000,1.9,1011.3,-2.6,2.3,3
482,2013,3,21,1,112,116,1100,1.7,1010.6,-2.8,2.4,3
483,2013,3,21,2,97,105,1000,1,1009.6,-2.8,1,3
484,2013,3,21,3,103,106,800,-0.8,1008.9,-2.7,0.5,3
485,2013,3,21,4,78,80,900,-1.7,1008.5,-3,0.7,3
486,2013,3,21,5,73,79,900,-1.7,1008,-2.7,0.1,3
487,2013,3,21,6,73,83,900,-0.6,1007.6,-2.2,1.5,3
488,2013,3,21,7,112,114,1399,0.2,1006.9,-2,0.7,3
489,2013,3,21,8,116,119,1600,1.4,1005.9,-1.8,1.6,3
490,2013,3,21,9,120,129,1800,2.7,1005.3,-2.2,1.6,3
491,2013,3,21,10,130,141,1700,3.7,1004.5,-1.9,1.7,3
492,2013,3,21,11,142,163,1700,5,1003,-1.9,2.4,3
493,2013,3,21,12,162,172,1600,6.2,1002.1,-1.5,2,3
494,2013,3,21,13,178,187,1600,6.9,1001.3,-1.3,3,3
495,2013,3,21,14,181,194,1700,7.5,1000.4,-1.2,1.4,3
496,2013,3,21,15,187,202,1600,7.7,1000,-0.8,1.4,3
497,2013,3,21,16,188,205,1600,7.7,999.8,-0.8,1.7,3
498,2013,3,21,17,187,211,1600,6.9,1000.2,-0.1,2.3,3
499,2013,3,21,18,190,221,1600,6.1,1001.4,0,1.1,3
500,2013,3,21,19,202,240,1700,5.5,1002.5,0.1,1.4,3
501,2013,3,21,20,202,219,1600,5.2,1003.7,-0.2,2.5,3
502,2013,3,21,21,205,218,1700,4.8,1004.4,0,1.4,3
503,2013,3,21,22,217,236,1899,4.7,1005.5,0.1,2.7,3
504,2013,3,21,23,228,234,1899,4.1,1006.8,0.1,2.2,3
505,2013,3,22,0,202,209,1700,3.4,1007.6,-0.1,0.8,3
506,2013,3,22,1,172,179,1600,1.7,1008.7,-0.1,0.6,3
507,2013,3,22,2,160,168,1399,1.1,1009.5,-0.4,1.1,3
508,2013,3,22,3,117,170,1200,2.4,1010.1,-5.3,2,3
509,2013,3,22,4,160,170,1200,4.4,1010.7,-11.3,2,3
510,2013,3,22,5,65,171,900,4,1011.6,-11.6,2,3
511,2013,3,22,6,18,168,500,2.7,1012.9,-8.4,0.9,3
512,2013,3,22,7,26,33,700,5.8,1013.9,-7.8,1.4,3
513,2013,3,22,8,10,15,600,7.6,1014.8,-9.3,2.3,3
514,2013,3,22,9,146,152,600,8.6,1014.8,-9.9,1.5,3
515,2013,3,22,10,142,147,600,8.1,1014.4,-4.1,4.4,3
516,2013,3,22,11,137,143,700,8.7,1013.7,-5.6,2.8,3
517,2013,3,22,12,63,157,1200,9.2,1012.5,-3.7,5,3
518,2013,3,22,13,56,130,1000,9.8,1011.9,-1.3,3.9,3
519,2013,3,22,14,75,176,1200,10,1011.1,-2,4.2,3
520,2013,3,22,15,83,196,1100,9.6,1010.6,-2.1,4.6,3
521,2013,3,22,16,66,181,900,9.3,1010.2,-2,2.9,3
522,2013,3,22,17,78,170,900,8.9,1010.3,-2.4,3.9,3
523,2013,3,22,18,76,157,900,8.1,1010.7,-3.4,3,3
524,2013,3,22,19,68,136,900,7.8,1011,-3.7,2.7,3
525,2013,3,22,20,66,119,800,7.1,1011.8,-3.8,3.3,3
526,2013,3,22,21,64,118,800,5.6,1011.7,-3.8,2.1,3
527,2013,3,22,22,59,100,900,4.3,1011.8,-3.5,1.9,3
528,2013,3,22,23,61,105,1200,3.1,1011.1,-3.3,1.9,3
529,2013,3,23,0,64,93,1500,2.7,1010.7,-3,1.7,3
530,2013,3,23,1,60,81,1399,2.2,1009.8,-2.7,2.1,3
531,2013,3,23,2,51,76,1300,2,1009.1,-2.7,0.9,3
532,2013,3,23,3,51,70,NA,1.5,1008.5,-2.5,0.6,3
533,2013,3,23,4,44,71,NA,0.8,1007.7,-2.3,1.3,3
534,2013,3,23,5,44,71,NA,0.8,1007.5,-2.1,1.1,3
535,2013,3,23,6,51,69,NA,1,1007.4,-1.9,1.5,3
536,2013,3,23,7,53,71,NA,1.8,1006.4,-3.1,2.1,3
537,2013,3,23,8,62,75,NA,3.4,1005.3,-4.6,2.3,3
538,2013,3,23,9,78,105,NA,4.5,1005.4,-5,1.5,3
539,2013,3,23,10,79,104,NA,4.2,1005.2,-4.5,1.9,3
540,2013,3,23,11,80,111,NA,5,1004.8,-4.6,4.1,3
541,2013,3,23,12,81,111,NA,5.1,1004.4,-5,0.9,3
542,2013,3,23,13,77,110,NA,7.4,1003.8,-3.8,0.8,3
543,2013,3,23,14,84,105,NA,10.3,1003.4,-3.1,2.3,3
544,2013,3,23,15,89,132,NA,10.6,1004.8,-3.5,1.3,3
545,2013,3,23,16,86,165,NA,11.9,1006,-7.5,8.3,3
546,2013,3,23,17,63,234,NA,9,1008.2,-8.6,3.7,3
547,2013,3,23,18,18,114,NA,7.1,1010.5,-10.2,4.1,3
548,2013,3,23,19,14,56,NA,6,1012.8,-12.6,4.3,3
549,2013,3,23,20,14,40,NA,5.2,1014.4,-12.8,2.3,3
550,2013,3,23,21,11,30,NA,4.6,1015.3,-15.3,3.9,3
551,2013,3,23,22,7,16,NA,3.9,1016,-14.9,2.8,3
552,2013,3,23,23,5,18,NA,3.5,1016.7,-14.7,2.1,3
553,2013,3,24,0,6,14,NA,2.7,1017.3,-14,2.2,3
554,2013,3,24,1,8,31,NA,2,1017.6,-13.4,2.4,3
555,2013,3,24,2,10,24,NA,2,1017.7,-14.2,3.4,3
556,2013,3,24,3,11,22,NA,1.6,1017.5,-14.1,3.3,3
557,2013,3,24,4,13,25,NA,1.5,1017.7,-14.6,4.4,3
558,2013,3,24,5,13,25,NA,1,1018.4,-13.9,2.8,3
559,2013,3,24,6,18,36,NA,1.1,1018.7,-13.8,2.2,3
560,2013,3,24,7,11,15,NA,2.8,1019.3,-14.4,2.3,3
561,2013,3,24,8,14,26,NA,4.3,1019.5,-15.1,3.1,3
562,2013,3,24,9,14,19,NA,5.6,1019.5,-16.3,3.9,3
563,2013,3,24,10,3,10,NA,5.9,1019,-16,3,3
564,2013,3,24,11,11,13,NA,7.5,1017.8,-15.4,2.7,3
565,2013,3,24,12,10,12,NA,8.8,1016.3,-15,1.8,3
566,2013,3,24,13,3,8,NA,9.7,1014.8,-12.2,2.7,3
567,2013,3,24,14,4,8,NA,10.4,1013.6,-15.2,2,3
568,2013,3,24,15,3,10,NA,10.6,1012.9,-12.1,1.9,3
569,2013,3,24,16,9,16,NA,9.5,1012.7,-12.4,3.4,3
570,2013,3,24,17,14,24,NA,7.9,1012.6,-11.5,3.7,3
571,2013,3,24,18,23,48,NA,6.9,1013.1,-10.8,4,3
572,2013,3,24,19,32,74,NA,6.3,1014,-10,3.3,3
573,2013,3,24,20,43,101,NA,5.9,1014.5,-10,2.4,3
574,2013,3,24,21,56,120,NA,5.2,1014.7,-9.4,2.2,3
575,2013,3,24,22,61,114,NA,2.6,1015.2,-8.2,1.1,3
576,2013,3,24,23,55,108,NA,0.9,1015.8,-7.6,0.4,3
577,2013,3,25,0,56,108,NA,0.3,1016.2,-4.3,0.4,3
578,2013,3,25,1,66,121,NA,-0.3,1016.4,-6.3,1.1,3
579,2013,3,25,2,73,121,NA,0.5,1017,-6.8,1.3,3
580,2013,3,25,3,79,140,NA,0.3,1017.4,-5.1,1.2,3
581,2013,3,25,4,80,136,NA,-0.6,1017.7,-4.5,1.3,3
582,2013,3,25,5,71,113,NA,-1.1,1018.1,-4.8,1.7,3
583,2013,3,25,6,71,95,NA,-0.9,1018.1,-4.6,1.5,3
584,2013,3,25,7,77,101,NA,0.8,1018.5,-4.6,1.9,3
585,2013,3,25,8,108,166,NA,2.7,1018.6,-4.8,0.6,3
586,2013,3,25,9,120,166,NA,4.3,1018.4,-5,2,3
587,2013,3,25,10,121,160,NA,6.5,1017.4,-5.2,1.1,3
588,2013,3,25,11,110,136,NA,7.8,1016.8,-5,1.9,3
589,2013,3,25,12,111,124,NA,9.2,1015.5,-5.5,2.3,3
590,2013,3,25,13,119,142,NA,10,1014.5,-5.6,3.1,3
591,2013,3,25,14,124,168,NA,10.6,1013.5,-5.4,1.9,3
592,2013,3,25,15,133,165,NA,10.8,1013,-5.7,3,3
593,2013,3,25,16,118,147,1300,10.3,1012.5,-6.1,4.5,3
594,2013,3,25,17,109,140,1100,9.8,1012.5,-6.1,3.6,3
595,2013,3,25,18,113,163,1100,9.2,1012.6,-5.1,1.9,3
596,2013,3,25,19,123,174,1200,8.9,1012.7,-6.5,2.9,3
597,2013,3,25,20,146,203,1399,8.5,1013.1,-6.9,3.4,3
598,2013,3,25,21,117,162,1200,7.9,1012.6,-7,2.2,3
599,2013,3,25,22,109,151,1200,5.4,1012.2,-4.5,0.8,3
600,2013,3,25,23,100,138,1100,2.7,1011.9,-3.6,0.4,3
601,2013,3,26,0,101,161,1000,1.7,1011.8,-1.9,0.7,3
602,2013,3,26,1,100,166,1000,1.1,1011.4,-2.3,0.4,3
603,2013,3,26,2,105,168,1200,0.2,1011.1,-3.4,0.5,3
604,2013,3,26,3,131,200,NA,-0.3,1010.5,-2.8,0.1,3
605,2013,3,26,4,172,223,1399,-0.4,1010.5,-2.3,0.9,3
606,2013,3,26,5,190,260,1600,-0.2,1010.5,-2.4,0.8,3
607,2013,3,26,6,190,243,1500,1.1,1011.2,-2.7,1.2,3
608,2013,3,26,7,182,219,1500,3.2,1010.6,-3.8,1.4,3
609,2013,3,26,8,185,237,2500,4.8,1010.3,-2.5,1.2,3
610,2013,3,26,9,194,279,2899,6.6,1010.1,-3.9,0.8,3
611,2013,3,26,10,209,292,2600,8.2,1009.5,-4,0.8,3
612,2013,3,26,11,209,264,1800,9.7,1008.6,-0.2,2.6,3
613,2013,3,26,12,220,256,1500,10.7,1007.6,-0.2,2.7,3
614,2013,3,26,13,223,256,1399,11.8,1006.3,0.5,2.9,3
615,2013,3,26,14,214,241,1300,12.3,1005.3,-0.3,5.4,3
616,2013,3,26,15,200,240,1399,12.8,1004.3,0.2,4.3,3
617,2013,3,26,16,209,282,1500,12.9,1003.4,0.3,3.1,3
618,2013,3,26,17,199,274,1600,12.5,1003.6,0.6,3.8,3
619,2013,3,26,18,204,277,1899,11.8,1003.7,1.4,1.2,3
620,2013,3,26,19,204,277,NA,11.4,1004.1,2.1,1.3,3
621,2013,3,26,20,226,302,2299,10.3,1005,0.9,2.1,3
622,2013,3,26,21,222,298,2399,7.7,1004.5,2.4,0.1,3
623,2013,3,26,22,229,326,2399,6.2,1004.2,1.9,0.5,3
624,2013,3,26,23,181,291,1700,7.1,1003.5,3.3,1.1,3
625,2013,3,27,0,143,230,1100,8,1002.9,3.8,1.5,3
626,2013,3,27,1,131,212,900,7.3,1002.8,3.9,1.9,3
627,2013,3,27,2,128,187,900,6.1,1002.2,3.6,1,3
628,2013,3,27,3,129,163,NA,4.3,1001.7,3,0.8,3
629,2013,3,27,4,135,161,900,2.9,1001.5,1.9,0.9,3
630,2013,3,27,5,135,153,1000,2.8,1001.4,2.2,0.5,3
631,2013,3,27,6,138,147,1000,4.2,1003.3,1.1,1.4,3
632,2013,3,27,7,186,193,1700,5.3,1004.2,2.1,1.6,3
633,2013,3,27,8,221,319,2399,7.6,1004.6,3.6,2,3
634,2013,3,27,9,159,216,1500,10.6,1004.5,3.8,3.3,3
635,2013,3,27,10,182,243,1399,14.5,1003.8,0,2.5,3
636,2013,3,27,11,186,206,1300,17.2,1003.3,-2,4.4,3
637,2013,3,27,12,132,129,900,18.6,1003.2,-5.5,5.4,3
638,2013,3,27,13,45,70,500,19.5,1002.8,-5.5,3.3,3
639,2013,3,27,14,45,70,300,18.9,1002.9,-6.7,5,3
640,2013,3,27,15,14,34,400,18.2,1003.4,-8.1,5.8,3
641,2013,3,27,16,13,49,NA,17.2,1003.9,-10.6,4.4,3
642,2013,3,27,17,14,42,400,14.5,1005.5,-12.7,3.9,3
643,2013,3,27,18,12,18,400,12.7,1007.2,-13.3,3.5,3
644,2013,3,27,19,10,26,400,11.6,1009,-15.1,4.2,3
645,2013,3,27,20,11,21,400,10.9,1010.5,-14.8,2.7,3
646,2013,3,27,21,12,21,500,10.4,1012.2,-15.2,3.2,3
647,2013,3,27,22,9,20,400,9.7,1013,-15,2.3,3
648,2013,3,27,23,9,20,400,8.1,1014,-14.2,2.8,3
649,2013,3,28,0,16,33,400,6.8,1014.4,-14.1,2.3,3
650,2013,3,28,1,16,34,400,5.9,1014.7,-11.7,2,3
651,2013,3,28,2,6,20,400,5.3,1014.8,-13.7,3,3
652,2013,3,28,3,12,21,400,4.5,1014.8,-12.5,2.1,3
653,2013,3,28,4,12,22,400,4.3,1015.7,-13.6,2,3
654,2013,3,28,5,10,23,400,4.3,1016.3,-15.1,2.3,3
655,2013,3,28,6,13,22,400,4.6,1016.9,-14.8,1,3
656,2013,3,28,7,8,18,400,5.4,1017.3,-15.8,2.1,3
657,2013,3,28,8,13,32,500,6.8,1017.6,-15.9,1.8,3
658,2013,3,28,9,13,32,500,7.4,1017.7,-16.1,1.4,3
659,2013,3,28,10,10,30,500,8.8,1017.6,-11.8,1.4,3
660,2013,3,28,11,13,35,500,9.5,1017.1,-8.6,3.4,3
661,2013,3,28,12,10,39,500,10.7,1016.3,-10.8,2.7,3
662,2013,3,28,13,13,50,500,11.2,1015,-8.1,5.1,3
663,2013,3,28,14,17,17,400,12.7,1014.1,-9.1,3.5,3
664,2013,3,28,15,9,24,400,13.8,1013.5,-14.2,3.2,3
665,2013,3,28,16,3,6,400,14.2,1013.5,-13,1.9,3
666,2013,3,28,17,10,14,400,12.9,1013.3,-14,1.7,3
667,2013,3,28,18,10,14,500,9.5,1014.2,-2.8,3.9,3
668,2013,3,28,19,49,146,700,8.5,1014.9,-1.9,3.6,3
669,2013,3,28,20,95,193,1100,8.2,1015.6,-1.9,1.4,3
670,2013,3,28,21,109,176,1300,6.4,1016.2,-2.2,0.4,3
671,2013,3,28,22,108,159,1500,4.6,1016.1,-1.8,0.2,3
672,2013,3,28,23,105,155,1399,2.8,1016,-2.3,1,3
673,2013,3,29,0,93,127,1300,2.1,1016.3,-3.8,1.4,3
674,2013,3,29,1,66,73,900,2.6,1016.6,-5.8,1.1,3
675,2013,3,29,2,76,168,1000,2.2,1016.4,-5.7,0.4,3
676,2013,3,29,3,84,151,1100,3.5,1016.3,-4.7,1.5,3
677,2013,3,29,4,84,128,1100,3.2,1016.9,-6,1.3,3
678,2013,3,29,5,84,128,1300,2.2,1017.6,-5.9,1.2,3
679,2013,3,29,6,94,168,1399,2.6,1018,-5.8,2,3
680,2013,3,29,7,90,163,1600,4.2,1018.4,-4.5,1.5,3
681,2013,3,29,8,91,158,2799,6.5,1018.8,-5.8,2.3,3
682,2013,3,29,9,100,156,3299,7.9,1018.3,-7.4,1.4,3
683,2013,3,29,10,100,156,NA,8.7,1017.6,-7.9,2.3,3
684,2013,3,29,11,73,102,2100,9.6,1016.3,-8.5,1.5,3
685,2013,3,29,12,75,99,1899,9.1,1015.8,-7.2,1.9,3
686,2013,3,29,13,88,146,2000,9.8,1014.9,-6.1,0.4,3
687,2013,3,29,14,113,161,2100,9.6,1014.4,-6.7,0.8,3
688,2013,3,29,15,114,152,1899,9.5,1014.2,-5.2,1.7,3
689,2013,3,29,16,108,146,1700,9.6,1014.1,-5.9,0.8,3
690,2013,3,29,17,109,146,NA,9.1,1013.9,-6,2.5,3
691,2013,3,29,18,91,131,1300,8.3,1014.3,-3.9,1.9,3
692,2013,3,29,19,92,141,1200,7.5,1015,-1.5,2.4,3
693,2013,3,29,20,93,237,1399,6,1016.1,-3.4,2.3,3
694,2013,3,29,21,70,136,1200,5.3,1016.7,-3.3,1.8,3
695,2013,3,29,22,64,110,900,5.2,1016.7,-2.9,2,3
696,2013,3,29,23,57,87,900,4.7,1017.1,-3.3,1.3,3
697,2013,3,30,0,57,87,900,4.3,1017.1,-4.5,1.4,3
698,2013,3,30,1,66,84,1500,3.8,1017,-5.7,2.2,3
699,2013,3,30,2,60,90,2000,2.9,1016.8,-3.5,1.5,3
700,2013,3,30,3,67,97,2100,2.9,1016.9,-4.3,1.8,3
701,2013,3,30,4,71,99,2299,2.5,1016.7,-4.3,1.4,3
702,2013,3,30,5,73,118,2700,2.6,1016.7,-6,0.4,3
703,2013,3,30,6,66,103,2799,2.5,1017.4,-5.2,1.7,3
704,2013,3,30,7,70,128,2799,4.1,1017.7,-4.9,0.7,3
705,2013,3,30,8,82,145,2799,5.7,1018.4,-6.6,2.3,3
706,2013,3,30,9,77,133,2600,7.3,1018.3,-5.8,2.8,3
707,2013,3,30,10,79,129,2399,8.4,1018.2,-5.5,1.3,3
708,2013,3,30,11,79,129,2200,9.4,1017.6,-5.7,2.1,3
709,2013,3,30,12,92,134,2000,10.3,1016.6,-3.1,1.7,3
710,2013,3,30,13,81,108,1500,10.8,1015.7,-1.6,1.9,3
711,2013,3,30,14,94,126,1600,10.9,1015,0,1.8,3
712,2013,3,30,15,94,126,1500,10.8,1014.6,-0.7,2.4,3
713,2013,3,30,16,95,123,900,10,1014.5,-0.5,2.5,3
714,2013,3,30,17,88,110,800,9,1015.1,-0.3,2.4,3
715,2013,3,30,18,80,105,700,7.7,1015.5,0.9,1.7,3
716,2013,3,30,19,84,98,700,6.8,1016.9,1.3,1.5,3
717,2013,3,30,20,88,104,800,6.1,1017.6,1,1.4,3
718,2013,3,30,21,88,104,800,5.5,1017.8,1.2,1.5,3
719,2013,3,30,22,86,92,800,5.5,1017.9,1.6,1.8,3
720,2013,3,30,23,92,96,800,5,1017.7,1.5,1.5,3
721,2013,3,31,0,102,104,800,4.9,1017.9,1.6,1.3,3
722,2013,3,31,1,108,117,900,4.8,1017.4,1.6,1.8,3
723,2013,3,31,2,110,111,1000,4.8,1016.9,2,1.1,3
724,2013,3,31,3,96,115,1399,4.9,1016.4,2.1,0.4,3
725,2013,3,31,4,101,110,1399,4.8,1016.1,2.2,1.2,3
726,2013,3,31,5,96,115,1399,4.5,1016,2.2,1.7,3
727,2013,3,31,6,120,131,1300,4.4,1015.9,1.9,1.4,3
728,2013,3,31,7,132,146,1200,4.7,1016.4,2.2,0.7,3
729,2013,3,31,8,132,146,1300,4.9,1016,2.4,1.5,3
730,2013,3,31,9,151,179,1399,5.4,1015.5,2.6,1.3,3
731,2013,3,31,10,151,179,1300,5.7,1014.8,2.3,0.6,3
732,2013,3,31,11,187,223,1200,5.8,1014.2,2.6,1.6,3
733,2013,3,31,12,205,231,1300,6.2,1012.9,2.5,2.4,3
734,2013,3,31,13,212,222,1399,5.9,1011.9,2.5,2.9,3
735,2013,3,31,14,221,230,1399,6,1010.5,2.8,2,3
736,2013,3,31,15,225,247,1300,6.7,1009.7,2.9,1.7,3
737,2013,3,31,16,226,250,1300,6.9,1009.4,3,1.6,3
738,2013,3,31,17,228,245,1399,6.3,1009.2,2.9,1.7,3
739,2013,3,31,18,228,245,1399,5.7,1009.6,2.7,2.3,3
740,2013,3,31,19,227,251,1500,5.6,1009.6,2.8,1.3,3
741,2013,3,31,20,235,239,1500,6.1,1009.8,2.7,1.2,3
742,2013,3,31,21,235,272,1600,5.9,1009.9,2.9,1.8,3
743,2013,3,31,22,229,280,1700,6.5,1009.7,2.9,2,3
744,2013,3,31,23,225,268,1600,6.3,1009.1,3.1,0.4,3
745,2013,4,1,0,226,246,1600,6.6,1009.5,3.4,0.8,4
746,2013,4,1,1,233,253,1899,6.6,1008.6,3.9,0.7,4
747,2013,4,1,2,240,272,1899,6.4,1008.6,4.1,1.1,4
748,2013,4,1,3,242,267,2299,5.5,1007.9,3.5,0.8,4
749,2013,4,1,4,242,267,2600,4.6,1007.5,3.1,0.5,4
750,2013,4,1,5,238,246,3000,3.4,1007.9,2.5,0.5,4
751,2013,4,1,6,238,246,3200,5,1008.5,0.2,2.3,4
752,2013,4,1,7,228,232,3299,11.9,1008.2,-4.3,4,4
753,2013,4,1,8,68,41,800,12.7,1009.2,-3.2,5.1,4
754,2013,4,1,9,16,93,400,11.9,1010,-2.7,4.8,4
755,2013,4,1,10,13,57,300,12.2,1010.9,-3.6,6.7,4
756,2013,4,1,11,20,71,400,14.7,1010.6,-3.2,4.3,4
